
 20.0 1.526
 1.0 1.76286
 17.0 2.49139
 1.0 3.052
 9.0 3.83962
 10.0 4.31457
 8.0 2.92064
 1.0 5.28543
 4.0 5.77566
 1.0 6.29053
 6.0 6.59075
 6.0 5.21015
 2.0 4.98278
 1.0 6.35083
 3.0 6.76428
 3.0 5.56942
 1.0 7.62726
 2.0 7.8767
 1.0 8.80736
 1.0 9.10969
 1.0 7.62727
 1.0 10.08061
 1.0 10.27036
 1.0 9.1097
 1.0 8.9819
 1.0 8.0242
 1.0 10.42028
 1.0 10.67704
 1.0 9.6468
 1.0 9.44423
 1.0 8.62913
 1.0 7.20851
 1.0 10.67756
 1.0 11.13932
 1.0 10.07923
 1.0 9.64708
 1.0 8.76239
 1.0 7.4723
 1.0 6.76429
 2.0 4.57587
 3.0 3.52256
 1.0 11.81645
 1.0 12.29824
 1.0 11.13983
 1.0 10.67834
 1.0 9.64795
 1.0 8.4014
 4.0 7.47305
 2.0 6.2892
 2.0 5.57041
 2.0 4.57648
 1.0 13.03333
 1.0 13.41384
 1.0 12.2978
 1.0 11.94665
 1.0 10.96513
 1.0 9.64766
 2.0 8.76334
 2.0 6.7651
 2.0 5.56991
 1.0 14.20186
 1.0 14.6048
 1.0 13.41446
 1.0 13.03419
 1.0 11.94758
 1.0 10.67861
 1.0 9.64853
 1.0 8.40173
 1.0 7.8781
 1.0 15.43177
 1.0 15.75409
 1.0 14.60462
 1.0 14.31057
 1.0 13.27037
 1.0 11.94711
 1.0 10.96589
 1.0 9.64824
 1.0 9.11091
 1.0 7.8774
 1.0 6.76551
 1.0 15.85189
 1.0 16.21405
 1.0 15.15103
 1.0 14.81522
 1.0 13.86925
 1.0 12.54762
 2.0 11.68398
 1.0 10.38311
 1.0 9.64737
 1.0 8.40074
 1.0 17.14455
 1.0 17.43541
 1.0 16.40451
 1.0 16.14311
 1.0 15.22897
 1.0 13.86905
 1.0 13.03377
 1.0 10.96462
 1.0 9.64709
