param d:     1    2:=
1 21.0 1.526
2 1.0 1.76286
3 17.0 2.49139
4 1.0 3.052
5 6.0 3.83962
6 2.0 4.98278
7 5.0 4.31457
8 11.0 2.92064
9 1.0 4.98055
10 2.0 3.83745
11 5.0 2.48916
12 1.0 4.31393
13 2.0 2.9197
14 1.0 3.52257
15 1.0 4.3133
16 1.0 3.83892
17 3.0 2.49029
18 1.0 4.57711
19 1.0 4.31588
20 1.0 2.92161
21 2.0 1.52236
22 1.0 4.31587
23 2.0 3.83964
24 2.0 2.4914
25 1.0 1.52602
26 1.0 0.00446
27 1.0 1.52235
28 1.0 4.31523
29 1.0 2.9216
30 1.0 0.00223
31 1.0 1.52599
32 2.0 2.49026
33 1.0 2.91968
34 2.0 3.52256
35 1.0 4.31781
36 1.0 3.84254
37 1.0 2.49475
38 1.0 2.92446
39 1.0 2.49362
40 1.0 1.52418
41 1.0 2.48915
42 3.0 3.83744
43 1.0 4.31392
44 1.0 4.57648
45 1.0 3.84255
46 1.0 4.31717
47 1.0 2.92351
48 1.0 2.49476
49 2.0 1.52965
50 1.0 2.49474
51 1.0 2.92349
52 1.0 3.83816
53 2.0 4.98165
54 1.0 4.57587
55 1.0 3.05385
56 1.0 3.83965
57 1.0 2.4903
58 1.0 1.52786
59 2.0 0.005
60 1.0 2.49249
61 1.0 2.91967
62 1.0 4.31326
63 2.0 4.31263
64 1.0 4.57526
65 1.0 4.98168
66 1.0 3.83746
67 1.0 1.52417
68 1.0 2.48914
69 1.0 4.31391
70 1.0 3.83601
71 1.0 4.31264
;
param m :=71;
param l :=20;
end;
