param d:     1    2:=
1 22.0 1.526
2 1.0 1.76286
3 17.0 2.49139
4 2.0 1.76128
5 13.0 2.92064
6 1.0 1.52418
7 8.0 2.48916
8 2.0 1.52235
9 2.0 0.00446
10 2.0 1.52236
11 1.0 3.052
12 1.0 2.48805
13 3.0 3.83745
14 3.0 4.31457
15 3.0 3.83962
16 1.0 3.8389
17 1.0 3.83601
18 2.0 4.98055
19 1.0 3.93694
20 1.0 2.91684
21 1.0 4.31071
22 1.0 4.57527
23 1.0 3.51941
24 1.0 4.57223
25 3.0 4.31393
26 2.0 2.9197
27 4.0 3.52257
28 1.0 4.57405
29 3.0 4.57649
30 1.0 4.57163
31 1.0 4.56981
32 1.0 4.57408
33 1.0 3.51944
34 1.0 4.57346
35 1.0 4.31136
36 1.0 3.83746
37 1.0 2.49029
38 1.0 4.5765
39 1.0 3.51943
40 1.0 4.57225
41 1.0 4.31652
42 1.0 2.92162
43 1.0 3.52259
44 2.0 2.91875
45 1.0 2.48917
46 2.0 1.52602
47 1.0 3.94192
48 1.0 2.91973
49 1.0 3.51945
50 1.0 4.57713
51 1.0 4.31912
52 1.0 3.84546
53 1.0 2.4959
54 1.0 2.92163
55 1.0 2.48695
56 1.0 2.49252
57 1.0 2.48804
58 1.0 3.84762
59 1.0 2.497
60 1.0 2.92449
61 1.0 4.32104
62 1.0 4.58623
63 1.0 4.32489
64 1.0 2.93017
65 1.0 2.49701
66 1.0 1.52423
67 1.0 2.48918
68 1.0 2.92351
69 1.0 2.49363
70 1.0 2.91874
71 1.0 4.31264
72 1.0 4.98278
;
param m :=72;
param l :=20;
end;
