param d:     1    2:=
1 19.0 1.526
2 1.0 1.76286
3 1.0 2.92254
4 17.0 2.49139
5 1.0 3.94047
6 6.0 3.83962
7 3.0 4.98278
8 5.0 4.31457
9 10.0 2.92064
10 3.0 4.31264
11 3.0 3.83745
12 6.0 2.48916
13 4.0 4.57588
14 2.0 2.91875
15 2.0 2.48805
16 2.0 1.52236
17 1.0 3.93554
18 1.0 3.83456
19 2.0 2.48582
20 1.0 2.91684
21 2.0 2.91686
22 1.0 2.48471
23 1.0 1.51873
24 1.0 3.93697
25 1.0 2.48807
26 1.0 2.91685
27 1.0 3.521
28 2.0 4.57406
29 1.0 4.30944
30 1.0 3.83458
31 2.0 4.31072
32 1.0 4.57407
33 3.0 3.52257
34 1.0 4.56799
35 1.0 4.30814
36 1.0 4.57649
37 1.0 4.98055
38 1.0 4.9761
39 1.0 4.57344
40 1.0 4.31134
41 1.0 3.836
42 1.0 2.48804
43 1.0 1.52235
44 1.0 4.30815
45 1.0 3.83313
46 1.0 2.91874
47 1.0 1.52602
48 1.0 0.00446
;
param m :=48;
param l :=20;
end;
