param d:     1    2:=
1 19.0 1.526
2 1.0 1.76286
3 1.0 2.92254
4 18.0 2.49139
5 1.0 3.93976
6 10.0 2.92064
7 1.0 4.57709
8 2.0 3.52256
9 2.0 4.57587
10 7.0 4.31457
11 6.0 3.83962
12 2.0 4.31263
13 2.0 4.57526
14 1.0 3.83601
15 2.0 4.31264
16 3.0 3.83745
17 4.0 2.48916
18 1.0 4.98056
19 2.0 4.31393
20 2.0 2.9197
21 1.0 3.52257
22 1.0 4.98168
23 2.0 3.83892
24 2.0 2.49029
25 1.0 4.31394
26 1.0 3.8382
27 2.0 2.4903
28 1.0 1.52419
29 2.0 2.91968
30 1.0 4.31459
31 1.0 2.92162
32 1.0 2.4914
33 1.0 2.91874
34 1.0 3.52098
35 1.0 4.9828
36 1.0 3.83893
37 1.0 2.49142
38 1.0 2.9216
39 1.0 3.52099
40 2.0 4.98278
41 1.0 3.94049
42 3.0 1.52602
43 1.0 2.91873
44 3.0 4.31327
45 3.0 4.98055
46 1.0 2.92352
47 1.0 2.49141
48 1.0 0.00224
49 1.0 1.52417
50 1.0 2.48915
51 1.0 3.83744
52 1.0 3.836
53 1.0 1.76288
54 1.0 1.5242
55 1.0 0.00222
56 1.0 1.52598
57 2.0 2.49026
58 1.0 4.57344
59 1.0 4.3107
60 1.0 1.52418
61 1.0 2.49025
62 1.0 3.83816
63 1.0 1.7597
64 2.0 2.91969
65 1.0 3.83888
66 1.0 4.98165
67 1.0 3.83817
68 1.0 4.98164
;
param m :=68;
param l :=20;
end;
