0.0	0.0	 0.0
1.526	0.0	 0.0
1.0182444890910305	1.4390484151485563	 0.0
1.5278241327145525	2.157284696196308	 1.2462508701666852
1.018250764761979	1.4371162772255865	 2.491388786620394
1.5278335242013708	2.155350350620304	 3.7376396550642106
3.0538318895688183	2.1534205103408888	 3.736515105210358
3.5615794972467048	2.8729523025087333	 2.4902637794509372
3.050172618559876	2.1540804418665838	 1.2451283440830851
1.5241775352719904	2.156015538693224	 1.2484841124707164
1.0182518206717197	1.4371306915458373	 2.4958492345773453
-0.5077432542190459	1.4390690954040373	 2.4992069122882
-1.0191532487054578	0.7201935910148043	 1.2540748603641738
-2.545148323591131	0.7221286878271308	 1.2574344473919261
-3.0510773622550422	2.1618198228006005	 1.2585496672874377
-2.537844877703544	2.8794081403748337	 2.503674329031024
-3.043770800579985	4.319100371761975	 2.5047876327352814
-4.569765860589139	4.321038775615977	 2.5081520670350517
-5.075691775046452	5.760731007003718	 2.5092691893742147
-4.567954626130755	6.478318933048046	 1.2618933213992238
-5.073883664794644	7.918010068021516	 1.263008541305092
-4.56064566446631	8.635600326541091	 2.5081298108595025
-5.068383843895987	7.916079412928752	 3.754391258559745
-4.5624542130810495	6.476391943379783	 3.751044814603533
-3.036459140308574	6.474462685257553	 3.747680912520017
-2.5305379264099406	7.195278559374398	 2.5014288509576277
-3.0437711862072216	6.477690780686916	 1.256304198195413
-2.536020439918129	5.038642423877406	 1.2540666980892552
-1.0100270009939543	5.038642014089712	 1.2495918394091876
-0.5022762435070309	3.5995936552989063	 1.247358157930284
1.0237171842145352	3.599593247485755	 1.2428794806229726
1.535129438762738	4.318470308826729	 2.4880097053688397
1.0292105814948627	3.597653538085362	 3.734262205016787
-0.49678776349528353	3.597649835484922	 3.7365096643890268
-1.0027066235722004	2.8768297596839725	 4.982760251285895
-2.5287049657485188	2.8768293621397323	 4.985009623415051
-3.0364580986018535	4.315876870101107	 4.987251477064808
-2.528720629598931	5.035404281451787	 3.7409934913790597
-3.040140745420895	4.316530245775221	 2.4958647486529344
-2.532389829681251	2.8774802093092946	 2.4958541196086097
-3.0438130612863477	2.158605074253244	 1.2507272913807588
-4.569808100408049	2.160546022604445	 1.2540997230644817
-5.075722937483435	1.4416683508887924	 2.501473392313465
-4.5624827387790745	2.16119043095013	 3.7454784062656272
-3.0364942550949583	2.159254753048275	 3.739874763297105
-2.532408439967208	2.8774946514424284	 2.491393710440575
-1.0064199450867741	2.875562281561046	 2.4857919750670363
-0.500487810448234	1.4358722390211145	 2.484671015001858
1.0255006704072211	1.4339398671843326	 2.479065461010389
1.538740874119068	2.1534560946265655	 3.723073857984109
1.0328346432527398	1.43456646020892	 4.970444123421558
1.5460779627702652	2.15408047999989	 6.214452511775462
1.040168616103041	1.435193053240257	 7.461822785832711
1.547920088106242	-0.0038550331959095185	 7.45957609871646
1.0346806265692992	-0.7214374439180564	 6.21445090864782
-0.49130786639073354	-0.7195034937335182	 6.220052621801872
-0.9954009989236943	-1.4396777772138813	 7.467415886912183
-0.48765769497162037	-2.878723549000182	 7.462943304234173
1.0383275537550318	-2.8787208442861933	 7.456233560472342
1.5406021077512762	-2.1572539017269774	 6.2088836804458385
1.0255489330798175	-2.8754797331538233	 4.964878904598063
1.527820368519273	-2.1540105868952018	 3.7175290434370307
1.0127703124093772	-2.8722386220146983	 2.473524248723768
-0.513203494610899	-2.8722449929361105	 2.4824651797415336
-1.0136497932560737	-3.5930660372949483	 3.7309228378868875
-0.5040881795876774	-5.031465028454053	 3.725327830457257
1.021877496148397	-5.029522002648638	 3.71527889389289
1.5369220633635006	-4.311295116633454	 4.9592866245710985
1.0364708385156756	-5.034053798439164	 6.20662156732817
1.5478531023539057	-6.471801675660826	 6.199896853482859
1.0474050044553749	-7.194559254122558	 7.447233690141618
1.5587841413395631	-8.632308234684842	 7.440507082400504
1.0583391703998224	-9.355064709809305	 8.687845812949181
1.5697151803204732	-10.792814793705503	 8.681117311324034
1.0692733363490177	-11.515570165499408	 9.928457935750862
1.5806462192966353	-12.95332135272281	 9.921727540253448
1.0802075023029605	-13.676075621192867	 11.169070058546657
1.5952683205756033	-12.957846995199624	 12.413070056249303
1.0948264822542415	-13.680599063929005	 13.660412596855107
1.606201793435096	-15.118349412173746	 13.653687477017854
1.1057630820878168	-15.841100377567717	 14.90103191148941
-0.4202155679105357	-15.843041174060637	 14.908867283732603
-0.92977885815804	-14.404642780563634	 14.914463248116903
-0.42751994180718733	-13.683182160533507	 13.667103414431443
1.0984652249827478	-13.683178588568612	 13.660375062155664
1.6007241329002373	-12.961721272613717	 12.413013314035778
1.0911663558480487	-11.523320924230745	 12.418608813780178
1.5934283907604931	-10.801862507902069	 11.171248961213912
1.0783604656308805	-11.520095242043714	 9.927254277901277
-0.44761324337566344	-11.520092542316677	 9.936211923436579
-0.955348736103948	-10.081043996382363	 9.940678674863875
-2.481322467521201	-10.081041292709719	 9.949632501822792
-2.9817624681949706	-10.801849404354773	 11.198100151348537
-2.464885629009653	-10.082964055603433	 12.440967074419737
-0.9389266204137428	-10.082959189739228	 12.429782081736484
-0.44031887211238313	-9.362790024313314	 11.18021308143934
-0.9590116271051399	-10.082315467296832	 9.938473590717793
-0.44944463026327397	-11.520719502848113	 9.935111115533369
1.0765045912691753	-11.518786941592658	 9.922813208739111
1.5933716689594162	-10.797978933491418	 11.16457012515113
