
 100.0 1.526
 1.0 1.76286
 2.0 2.92254
 97.0 2.49139
 1.0 3.94047
 36.0 3.83962
 2.0 3.83963
 47.0 4.31457
 63.0 2.92064
 1.0 5.28544
 9.0 5.77566
 1.0 6.29054
 11.0 6.59075
 24.0 5.21015
 1.0 6.35084
 2.0 6.76429
 3.0 5.56942
 3.0 4.57587
 5.0 3.52256
 2.0 6.76511
 1.0 7.47305
 2.0 6.2892
 2.0 5.57041
 2.0 4.57648
 1.0 5.84175
 2.0 6.76428
 2.0 5.56891
 2.0 5.21014
 5.0 4.31392
 6.0 2.91968
 23.0 2.48916
 1.0 7.8774
 1.0 6.59116
 1.0 5.77517
 19.0 3.83745
 1.0 6.35083
 1.0 7.62689
 1.0 6.58948
 1.0 6.7651
 3.0 6.10126
 3.0 4.57526
 13.0 4.31264
 14.0 4.98278
 1.0 7.62762
 1.0 8.98189
 2.0 8.02315
 1.0 8.26266
 1.0 7.62726
 4.0 5.77373
 8.0 6.59076
 4.0 6.29053
 1.0 8.80768
 1.0 10.08033
 1.0 8.98066
 1.0 9.1103
 1.0 8.26098
 1.0 6.76387
 4.0 6.09945
 4.0 6.76388
 1.0 9.10908
 1.0 10.26928
 2.0 9.10786
 1.0 8.98004
 1.0 8.02142
 2.0 6.58822
 6.0 5.77181
 1.0 8.06881
 1.0 9.10664
 1.0 7.87317
 1.0 7.62398
 6.0 6.58696
 2.0 5.20641
 3.0 4.31006
 4.0 4.57345
 2.0 2.91875
 8.0 2.48805
 6.0 1.52236
 2.0 8.75859
 1.0 9.64277
 1.0 8.39611
 2.0 7.87246
 2.0 6.75977
 2.0 5.56492
 3.0 4.57101
 2.0 3.83456
 2.0 2.48582
 6.0 2.91684
 1.0 9.14749
 1.0 10.07509
 1.0 8.97632
 2.0 8.39709
 2.0 7.46895
 1.0 6.28477
 4.0 5.56592
 1.0 5.20747
 3.0 4.31134
 3.0 2.91683
 3.0 3.51941
 3.0 2.91778
 6.0 4.57527
 2.0 8.01691
 1.0 8.97539
 2.0 8.0176
 1.0 7.46856
 1.0 6.76098
 1.0 5.56491
 1.0 5.20639
 1.0 4.98053
 2.0 3.83743
 3.0 2.48914
 1.0 2.91777
 4.0 2.48804
 6.0 3.83601
 8.0 4.31265
 8.0 4.57588
 12.0 3.52257
 1.0 8.80009
 1.0 9.76161
 1.0 8.976
 1.0 8.39773
 2.0 7.87455
 2.0 6.76056
 1.0 6.58778
 1.0 6.28918
 1.0 4.98163
 1.0 3.83815
 1.0 4.31262
 2.0 3.83673
 2.0 4.97943
 1.0 5.20803
 1.0 5.56943
 1.0 8.01517
 1.0 8.97475
 1.0 8.39542
 1.0 7.87383
 2.0 7.62504
 1.0 6.5865
 1.0 6.76262
 1.0 6.59156
 1.0 5.21171
 1.0 4.31583
 2.0 4.57525
 3.0 4.31328
 5.0 5.20748
 2.0 5.56744
 1.0 6.28878
 3.0 5.56993
 1.0 7.25543
 1.0 8.39641
 1.0 7.87243
 1.0 7.6254
 1.0 7.47189
 1.0 6.28608
 2.0 6.58819
 1.0 6.7659
 1.0 5.57238
 1.0 4.57828
 1.0 4.3139
 5.0 4.31071
 1.0 4.57224
 1.0 5.56793
 2.0 5.20909
 14.0 4.98055
 1.0 6.28433
 1.0 7.4693
 1.0 6.58902
 1.0 6.28784
 2.0 4.97828
 1.0 5.20692
 1.0 5.56989
 1.0 4.57766
 1.0 3.52412
 1.0 2.91967
 3.0 2.48915
 2.0 3.51943
 1.0 4.57407
 1.0 5.27752
 1.0 6.28431
 1.0 5.56489
 2.0 5.20797
 1.0 4.9805
 2.0 3.83525
 6.0 4.31261
 1.0 4.57767
 1.0 3.5257
 1.0 2.92443
 1.0 2.49138
 1.0 2.9216
 4.0 3.521
 1.0 4.57529
 1.0 5.56994
 1.0 5.21016
 1.0 4.31329
 4.0 4.57528
 5.0 4.31393
 6.0 2.9197
 1.0 4.57282
 1.0 5.5669
 1.0 4.5722
 4.0 4.3126
 1.0 3.83669
 2.0 2.48689
 2.0 2.91776
 2.0 3.52255
 1.0 2.92253
 2.0 2.49362
 1.0 1.52601
 1.0 2.49253
 3.0 2.92066
 1.0 4.31524
 2.0 5.2107
 3.0 4.98168
 2.0 3.83675
 1.0 4.31201
 1.0 4.57467
 1.0 5.84173
 1.0 6.76385
 1.0 5.56839
 1.0 5.20904
 1.0 2.9187
 2.0 2.48802
 1.0 2.91871
 3.0 1.52418
 2.0 0.00225
 1.0 1.52785
 4.0 2.49364
 1.0 3.84182
 1.0 4.31653
 2.0 3.83893
 2.0 2.48919
 1.0 2.91686
 2.0 2.9178
 1.0 6.76467
 1.0 7.87667
 1.0 6.76344
 1.0 6.58987
 2.0 5.7737
 1.0 3.83598
 1.0 1.52415
 2.0 1.52783
 1.0 2.92257
 2.0 2.4903
 1.0 1.52237
 2.0 2.48693
 1.0 8.0736
 1.0 9.11089
 1.0 7.87738
 1.0 7.62687
 2.0 6.58946
 1.0 5.20958
 1.0 4.57342
 1.0 4.31132
 1.0 2.91681
 1.0 2.49025
 1.0 2.49585
 1.0 2.92636
 1.0 2.49588
 1.0 1.52604
 1.0 0.00773
 1.0 1.5187
 2.0 2.48469
 5.0 4.3107
 4.0 5.20801
 1.0 8.02764
 2.0 8.98374
 1.0 7.62834
 1.0 7.47303
 1.0 6.28786
 1.0 4.98164
 3.0 3.836
 2.0 4.30941
 1.0 4.57161
 1.0 3.51783
 1.0 2.4914
 1.0 2.92635
 2.0 3.52889
 1.0 2.92542
 1.0 1.52238
 1.0 2.48358
 5.0 3.83311
 8.0 6.58864
 10.0 6.28832
 1.0 9.49064
 1.0 10.38657
 1.0 8.76333
 1.0 7.47192
 2.0 6.29008
 2.0 4.98054
 1.0 5.20535
 1.0 4.32036
 1.0 4.58316
 1.0 2.92161
 2.0 2.49141
 1.0 2.91493
 1.0 4.30877
 3.0 5.20695
 6.0 7.62508
 8.0 7.47194
 1.0 9.77442
 1.0 10.57295
 1.0 9.11335
 1.0 8.9822
 2.0 7.62581
 1.0 6.59159
 5.0 5.20855
 2.0 5.56394
 1.0 6.28391
 1.0 5.56493
 1.0 5.20962
 1.0 5.21601
 1.0 5.57691
 1.0 4.58135
 1.0 4.31459
 1.0 3.83819
 4.0 4.30878
 2.0 5.76989
 1.0 6.58738
 4.0 8.02039
 6.0 8.97974
 3.0 8.76208
 2.0 7.62727
 1.0 9.15871
 1.0 9.77101
 1.0 8.26434
 1.0 4.5686
 1.0 5.56295
 2.0 5.20429
 1.0 4.98056
 1.0 5.21069
 1.0 5.57491
 1.0 6.2954
 1.0 5.57442
 1.0 5.21017
 1.0 4.3133
 2.0 4.56982
 2.0 6.09581
 1.0 6.7606
 1.0 8.25763
 1.0 9.10726
 2.0 6.28833
 1.0 9.77527
 1.0 10.2755
 1.0 8.76651
 3.0 8.62914
 2.0 7.20659
 3.0 6.5916
 1.0 5.20857
 1.0 5.56246
 1.0 6.75814
 1.0 6.58529
 3.0 6.28834
 2.0 6.59119
 1.0 6.76963
 1.0 7.47901
 1.0 6.76882
 2.0 6.59035
 1.0 5.77375
 2.0 6.09582
 1.0 7.62181
 3.0 8.25796
 1.0 9.76392
 1.0 10.56613
