
 511.0 1.526
 1.0 1.76286
 502.0 2.49139
 1.0 1.76128
 326.0 2.92064
 248.0 4.31457
 180.0 3.83962
 1.0 3.93835
 126.0 5.21015
 65.0 3.83745
 59.0 4.98055
 113.0 2.48916
 1.0 3.93693
 15.0 5.20908
 31.0 4.31392
 40.0 2.91968
 66.0 3.52256
 9.0 2.91873
 10.0 4.31327
 8.0 3.83889
 20.0 2.49026
 1.0 3.93692
 15.0 5.2096
 3.0 4.98276
 6.0 3.83744
 1.0 4.98164
 6.0 5.21173
 9.0 4.3152
 28.0 4.57526
 48.0 4.31264
 57.0 4.98278
 1.0 3.04834
 2.0 3.83743
 1.0 4.31519
 28.0 4.31263
 14.0 4.57406
 43.0 5.56942
 8.0 3.83672
 3.0 4.57707
 13.0 5.56843
 9.0 6.28922
 24.0 5.56993
 41.0 4.57588
 48.0 3.52257
 1.0 3.93624
 6.0 4.31456
 7.0 6.28789
 8.0 7.04515
 9.0 6.28878
 11.0 5.56943
 8.0 2.9178
 17.0 2.48805
 3.0 2.91969
 17.0 3.521
 7.0 4.57346
 5.0 5.56744
 4.0 6.28745
 8.0 5.20803
 19.0 4.31265
 24.0 4.57527
 1.0 3.93625
 9.0 4.57467
 2.0 6.76266
 6.0 7.47121
 7.0 6.76225
 8.0 6.58866
 11.0 5.77374
 25.0 6.10127
 49.0 5.77566
 4.0 3.51942
 1.0 4.57466
 4.0 6.28612
 1.0 7.47009
 1.0 8.39911
 9.0 7.87459
 6.0 7.62509
 29.0 6.58865
 25.0 6.76388
 1.0 5.2807
 5.0 4.57283
 8.0 5.56842
 9.0 6.28744
 5.0 7.04198
 3.0 8.02005
 4.0 8.97882
 1.0 8.39844
 5.0 6.76224
 17.0 5.77373
 1.0 4.57101
 3.0 4.31005
 2.0 5.20747
 4.0 5.56642
 1.0 6.28434
 3.0 7.04041
 5.0 8.01935
 5.0 7.4686
 4.0 6.7606
 5.0 5.56593
 12.0 5.20695
 9.0 4.31199
 14.0 2.91778
 15.0 1.52236
 1.0 3.93341
 4.0 3.83454
 4.0 4.97942
 2.0 5.56443
 4.0 6.28391
 2.0 7.20467
 7.0 6.58697
 4.0 5.20643
 2.0 4.97945
 4.0 3.83674
 5.0 2.48806
 9.0 2.91971
 16.0 2.49029
 33.0 2.9197
 2.0 3.83237
 1.0 4.31004
 6.0 5.20693
 3.0 4.9772
 1.0 5.20321
 1.0 5.56244
 2.0 6.75854
 4.0 6.58486
 1.0 5.7699
 3.0 4.30879
 1.0 3.83458
 2.0 2.48695
 2.0 1.52056
 3.0 2.48919
 7.0 2.92066
 1.0 3.9334
 3.0 4.57281
 8.0 5.56741
 8.0 5.20641
 1.0 4.97496
 1.0 5.20269
 6.0 6.58444
 3.0 6.75978
 3.0 6.09764
 3.0 4.57164
 3.0 4.31202
 3.0 2.91877
 2.0 3.83893
 5.0 4.31523
 11.0 4.57528
 1.0 5.5674
 2.0 6.76304
 11.0 6.5878
 2.0 6.2839
 3.0 6.58443
 3.0 8.01867
 4.0 8.25763
 1.0 7.62364
 1.0 5.77232
 1.0 4.31138
 2.0 3.83603
 1.0 4.98057
 12.0 5.20963
 5.0 5.56893
 1.0 5.28017
 6.0 6.58821
 6.0 6.76182
 4.0 6.58527
 2.0 7.20351
 1.0 8.62464
 1.0 8.7586
 3.0 8.25797
 2.0 6.76061
 4.0 6.5874
 2.0 5.20697
 5.0 4.31073
 3.0 5.2075
 5.0 4.57345
 6.0 4.31198
 2.0 5.77324
 7.0 6.09945
 4.0 5.77037
 6.0 6.58613
 5.0 8.01971
 2.0 8.02075
 3.0 6.76308
 4.0 5.56845
 5.0 4.57407
 9.0 5.56894
 10.0 5.20909
 1.0 5.28437
 1.0 5.21066
 1.0 6.59115
 13.0 6.7651
 7.0 6.09944
 8.0 6.76265
 2.0 8.25998
 6.0 8.76145
 2.0 8.6285
 5.0 7.20775
 4.0 7.47307
 2.0 6.28923
 4.0 5.56944
 10.0 6.76512
 29.0 6.59076
 4.0 6.28965
 56.0 6.59075
 1.0 5.77421
 16.0 6.10126
 4.0 5.77517
 29.0 4.57648
 4.0 6.76469
 3.0 6.59031
 1.0 8.02383
 3.0 8.26199
 7.0 7.62544
 1.0 8.26032
 1.0 9.76647
 2.0 10.26956
 3.0 10.07952
 3.0 8.62786
 5.0 8.76241
 6.0 7.47196
 6.0 6.76307
 5.0 7.87601
 6.0 7.62545
 15.0 7.47194
 4.0 7.62581
 10.0 6.76223
 6.0 6.58906
 7.0 5.20854
 28.0 5.56991
 1.0 7.6796
 1.0 7.6287
 3.0 8.98343
 2.0 9.11213
 2.0 8.26198
 4.0 8.76335
 3.0 10.27145
 3.0 10.96539
 1.0 10.85921
 1.0 9.44483
 2.0 9.64855
 1.0 8.40143
 5.0 7.87671
 1.0 9.11001
 6.0 8.98098
 2.0 8.76303
 4.0 8.98128
 7.0 8.02177
 4.0 8.25997
 7.0 8.02281
 9.0 6.58948
 28.0 5.57041
 49.0 4.57587
 2.0 7.62981
 3.0 7.47526
 1.0 8.76523
 2.0 8.98406
 2.0 8.02454
 1.0 8.63043
 1.0 10.08144
 2.0 10.8592
 2.0 10.96641
 5.0 9.64854
 1.0 10.08173
 2.0 8.98224
 4.0 8.40142
 2.0 9.64826
 1.0 9.44454
 5.0 8.98191
 1.0 9.11
 6.0 8.76144
 5.0 8.62849
 3.0 7.20773
 11.0 7.47305
 14.0 6.2892
 1.0 6.35346
 1.0 6.29183
 1.0 7.62944
 2.0 6.59117
 3.0 7.20968
 3.0 8.62979
 2.0 9.44512
 5.0 9.64883
 3.0 8.40175
 3.0 8.98254
 1.0 8.02388
 2.0 7.4727
 1.0 8.76336
 11.0 8.62914
 3.0 8.02385
 1.0 8.26165
 2.0 7.62543
 5.0 8.2603
 4.0 8.02246
 33.0 6.58864
 5.0 6.76346
 14.0 5.56792
 23.0 5.20801
 2.0 6.76839
 1.0 6.59368
 1.0 7.6298
 4.0 7.88022
 1.0 6.76635
 1.0 7.47493
 2.0 8.76431
 1.0 10.082
 1.0 9.76934
 4.0 8.98255
 1.0 8.40176
 2.0 8.62978
 2.0 8.76302
 2.0 9.10907
 4.0 8.98066
 4.0 7.87599
 23.0 6.28832
 1.0 8.07637
 1.0 8.02763
 1.0 8.98528
 1.0 9.11426
 2.0 8.40472
 2.0 9.65055
 1.0 10.68069
