param d:     1    2:=
1 51.0 1.526
2 1.0 1.76286
3 47.0 2.49139
4 1.0 1.76128
5 32.0 2.92064
6 2.0 2.92159
7 5.0 3.52257
8 1.0 3.05109
9 3.0 2.9197
10 11.0 2.48916
11 2.0 4.57709
12 3.0 4.31393
13 9.0 3.83745
14 19.0 4.31457
15 16.0 3.83962
16 1.0 4.57528
17 7.0 4.31264
18 8.0 4.98278
19 5.0 4.57587
20 7.0 3.52256
21 4.0 4.57648
22 2.0 4.31392
23 3.0 2.91968
24 5.0 4.98055
25 1.0 3.83818
26 1.0 4.98167
27 1.0 3.83819
28 1.0 2.49028
29 1.0 1.52419
30 1.0 2.49029
31 1.0 4.31459
32 2.0 2.92065
33 1.0 2.4903
34 1.0 3.83892
35 1.0 4.31523
36 1.0 3.8382
37 1.0 4.98168
38 4.0 4.57526
39 1.0 4.312
40 3.0 4.57406
41 2.0 4.98053
42 2.0 3.52098
43 1.0 4.57465
44 2.0 4.31585
45 1.0 4.31391
46 2.0 4.57282
47 2.0 4.31198
48 2.0 4.31649
49 2.0 4.57889
50 1.0 4.31455
51 2.0 2.91872
52 1.0 3.51782
53 1.0 3.83527
54 2.0 4.31263
55 2.0 4.31326
56 1.0 4.57343
57 1.0 4.30876
58 2.0 2.91587
59 1.0 2.48803
60 2.0 3.83888
61 1.0 4.31648
62 1.0 4.57585
63 1.0 3.51939
64 1.0 4.5716
65 3.0 4.97943
66 2.0 4.57588
67 1.0 4.3139
68 1.0 3.51941
69 1.0 4.57222
70 1.0 4.30875
71 1.0 3.83237
72 1.0 2.48469
73 1.0 1.51869
74 1.0 2.48913
75 1.0 2.92157
76 1.0 3.52096
77 1.0 4.3094
78 1.0 4.57645
79 2.0 3.52097
80 1.0 4.57404
81 1.0 4.97831
82 2.0 3.83528
83 2.0 2.48692
84 3.0 2.92062
85 1.0 2.49248
86 1.0 4.31199
87 3.0 3.83601
88 1.0 4.31136
89 1.0 4.57346
90 1.0 4.31265
91 2.0 4.57527
92 1.0 3.52571
93 2.0 2.92538
94 2.0 2.49361
95 2.0 1.52418
96 2.0 2.48805
97 1.0 2.91874
98 3.0 2.48804
99 2.0 2.91684
100 2.0 3.51942
101 1.0 4.57285
102 1.0 4.57466
103 1.0 4.5789
104 1.0 4.31906
105 1.0 3.8425
106 1.0 2.4925
107 1.0 3.52414
108 2.0 2.92253
109 1.0 2.49027
110 1.0 3.521
111 1.0 4.31328
112 1.0 3.83673
113 2.0 2.91778
114 1.0 1.52236
115 1.0 4.57163
116 1.0 2.91969
117 1.0 4.3152
118 3.0 4.31584
119 1.0 4.57646
120 1.0 3.83961
121 1.0 4.57769
122 2.0 2.49138
123 1.0 0.00446
124 1.0 1.52235
125 1.0 4.98279
126 1.0 4.57468
127 1.0 3.52102
128 1.0 2.92257
129 1.0 2.49363
130 1.0 3.84107
131 1.0 4.31713
132 2.0 2.49026
133 1.0 2.91681
134 1.0 4.31197
135 1.0 4.57525
136 1.0 3.84033
137 1.0 2.49249
138 1.0 1.52599
139 1.0 4.98057
140 1.0 4.31008
141 1.0 2.91591
142 1.0 2.49142
143 1.0 2.92255
144 1.0 3.83744
145 1.0 4.31068
146 1.0 4.31841
147 1.0 2.92063
148 1.0 4.31006
149 1.0 3.83313
150 1.0 4.30685
151 1.0 3.82949
152 1.0 2.48024
153 1.0 1.51874
154 1.0 3.83455
155 1.0 4.97942
156 1.0 4.31004
157 2.0 4.58132
158 1.0 3.52886
159 1.0 2.92443
160 1.0 4.56979
161 1.0 4.3062
162 1.0 4.97274
163 1.0 3.82877
164 1.0 2.48135
165 1.0 2.91493
166 1.0 4.30941
167 1.0 4.571
168 1.0 4.5795
169 1.0 3.52728
170 1.0 2.92634
171 1.0 2.49362
172 1.0 2.48693
173 1.0 4.30424
174 1.0 3.82586
175 1.0 4.96938
176 1.0 4.30297
177 1.0 2.90921
178 1.0 3.51467
179 1.0 4.56796
180 1.0 4.32036
181 1.0 3.8418
182 1.0 2.4914
183 2.0 4.31071
184 1.0 4.30038
185 1.0 4.56311
186 1.0 3.51152
187 1.0 4.56919
188 1.0 4.98501
189 1.0 3.8389
190 1.0 4.56006
191 1.0 4.56554
;
param m :=191;
param l :=50;
end;
