param d:     1    2:=
1 49.0 1.526
2 1.0 1.76286
3 1.0 2.92254
4 47.0 2.49139
5 1.0 3.05109
6 33.0 2.92064
7 2.0 2.9197
8 9.0 2.48916
9 1.0 1.75814
10 2.0 1.52235
11 1.0 2.9178
12 1.0 2.48804
13 4.0 3.83745
14 20.0 4.31457
15 13.0 3.83962
16 1.0 3.04746
17 1.0 2.91874
18 4.0 4.31264
19 4.0 4.98278
20 1.0 2.91875
21 3.0 3.83601
22 2.0 4.98055
23 1.0 3.93696
24 3.0 3.83818
25 1.0 4.97944
26 1.0 3.83602
27 1.0 4.31328
28 4.0 4.57527
29 5.0 4.31265
30 3.0 4.57588
31 4.0 3.52257
32 3.0 4.57649
33 1.0 4.98168
34 1.0 4.31393
35 1.0 4.57103
36 1.0 4.98169
37 1.0 3.8382
38 1.0 4.31394
39 4.0 2.91968
40 11.0 3.52256
41 1.0 4.31523
42 5.0 4.31392
43 6.0 4.57648
44 1.0 4.5771
45 3.0 4.57526
46 2.0 4.57465
47 1.0 4.31198
48 4.0 3.83744
49 2.0 2.49026
50 6.0 4.98165
51 1.0 3.83961
52 6.0 4.57587
53 4.0 4.31263
54 2.0 3.83672
55 3.0 4.31133
56 2.0 4.57524
57 2.0 3.83382
58 1.0 4.97831
59 1.0 4.57462
60 2.0 3.52253
61 1.0 2.91776
62 1.0 2.48468
63 1.0 2.92346
64 1.0 2.49249
65 1.0 1.52236
66 1.0 2.48692
67 1.0 2.91872
68 1.0 2.48914
69 1.0 2.91778
70 1.0 3.52098
71 1.0 4.31396
72 1.0 4.98389
73 1.0 3.84106
74 1.0 4.31711
75 1.0 4.57705
76 1.0 3.52095
77 1.0 2.9206
78 1.0 2.49581
79 1.0 1.53145
80 1.0 0.00863
81 1.0 1.5187
82 2.0 2.48802
83 1.0 2.91967
84 1.0 3.5194
85 1.0 4.57773
86 1.0 4.31461
87 1.0 3.83964
88 1.0 4.98501
89 1.0 4.3184
90 1.0 4.57522
91 1.0 4.31517
92 1.0 3.84393
93 1.0 2.49693
94 1.0 1.52781
95 1.0 3.83815
96 1.0 4.31455
97 1.0 4.57404
98 1.0 4.98723
99 1.0 4.9872
100 1.0 3.84538
101 1.0 2.49582
102 1.0 2.92156
103 2.0 4.31582
104 1.0 4.57706
105 1.0 4.31262
106 2.0 4.98054
107 1.0 4.98385
108 1.0 4.32227
109 1.0 2.92823
110 1.0 2.4947
111 1.0 3.84176
112 1.0 4.31648
113 1.0 4.32163
114 1.0 3.84394
115 1.0 4.9861
116 1.0 4.31391
117 2.0 4.57407
118 1.0 4.5807
119 1.0 4.31776
120 1.0 4.98276
121 2.0 4.31135
122 1.0 4.57345
123 2.0 3.51943
124 1.0 4.57408
125 1.0 4.57644
126 1.0 4.31261
127 1.0 4.57343
128 1.0 2.91684
129 1.0 4.57402
130 1.0 4.31068
131 2.0 3.83383
132 1.0 2.48581
133 1.0 2.91591
134 1.0 4.31072
135 1.0 4.57346
136 1.0 4.3107
137 1.0 4.31004
138 1.0 2.91682
139 1.0 2.4847
140 1.0 3.83384
141 1.0 4.31071
142 1.0 4.57223
143 1.0 4.31069
144 1.0 4.97832
145 1.0 4.57405
146 1.0 4.31005
;
param m :=146;
param l :=50;
end;
