param d:     1    2:=
1 49.0 1.526
2 1.0 1.76286
3 1.0 2.92254
4 47.0 2.49139
5 1.0 3.94047
6 14.0 3.83962
7 1.0 4.5777
8 19.0 4.31457
9 32.0 2.92064
10 5.0 4.57588
11 8.0 3.52257
12 4.0 4.98278
13 1.0 4.57528
14 2.0 3.521
15 5.0 2.9197
16 12.0 2.48916
17 1.0 4.31523
18 1.0 2.92066
19 2.0 2.49029
20 1.0 1.52236
21 1.0 4.31588
22 1.0 3.83964
23 2.0 4.98168
24 1.0 3.83746
25 4.0 4.31393
26 3.0 4.57649
27 3.0 4.98055
28 3.0 3.83745
29 3.0 4.97943
30 2.0 3.836
31 3.0 2.48804
32 3.0 1.52235
33 1.0 4.31327
34 7.0 2.91968
35 3.0 2.49026
36 4.0 3.52256
37 1.0 4.57707
38 2.0 3.52413
39 1.0 2.92158
40 2.0 4.57829
41 2.0 2.92348
42 1.0 2.49249
43 1.0 1.52417
44 1.0 3.52571
45 1.0 2.49472
46 1.0 2.92349
47 1.0 2.49028
48 3.0 3.83818
49 1.0 4.58133
50 1.0 4.31842
51 1.0 3.84323
52 1.0 4.31714
53 1.0 4.31713
54 1.0 4.57708
55 2.0 4.31263
56 1.0 4.97832
57 1.0 4.57527
58 1.0 4.31265
59 1.0 4.31201
60 1.0 2.9178
61 1.0 4.57285
62 1.0 4.312
63 1.0 3.83673
64 1.0 2.91874
65 1.0 4.31328
66 3.0 4.31392
67 1.0 4.57648
68 2.0 4.57526
69 1.0 4.57465
70 2.0 4.31198
71 1.0 3.83744
72 1.0 4.31262
73 1.0 4.97942
74 1.0 3.83599
75 2.0 2.48803
76 1.0 2.91779
77 1.0 4.31264
78 1.0 4.31197
79 1.0 3.83527
80 1.0 2.48691
81 1.0 2.48805
82 1.0 3.83601
83 1.0 4.57587
84 1.0 4.57161
85 1.0 2.91872
86 1.0 1.52418
87 1.0 0.00498
88 1.0 1.52238
89 1.0 2.48693
90 1.0 2.91778
91 1.0 3.52098
;
param m :=91;
param l :=50;
end;
