param d:     1    2:=
1 54.0 1.526
2 1.0 1.76286
3 48.0 2.49139
4 1.0 1.76128
5 39.0 2.92064
6 1.0 1.52418
7 20.0 2.48916
8 1.0 1.76129
9 6.0 1.52236
10 1.0 1.52601
11 4.0 0.00446
12 6.0 1.52235
13 1.0 1.76287
14 1.0 1.52965
15 2.0 2.92255
16 2.0 2.49585
17 5.0 2.48805
18 3.0 3.83745
19 14.0 4.31457
20 8.0 3.83962
21 1.0 3.05109
22 1.0 2.92444
23 4.0 2.49138
24 4.0 2.91778
25 1.0 4.31264
26 3.0 4.57527
27 2.0 3.52572
28 2.0 2.92253
29 2.0 2.48804
30 4.0 3.83601
31 2.0 4.31265
32 2.0 4.57588
33 9.0 3.52257
34 1.0 1.75971
35 4.0 2.92159
36 3.0 2.48693
37 1.0 2.9178
38 2.0 3.521
39 7.0 2.9197
40 2.0 1.52785
41 3.0 2.49252
42 1.0 0.00388
43 2.0 1.52419
44 2.0 2.49141
45 1.0 2.92066
46 5.0 2.49029
47 1.0 3.05384
48 1.0 3.84254
49 1.0 2.49475
50 1.0 3.84037
51 1.0 4.31588
52 2.0 3.83964
53 1.0 4.9839
54 1.0 3.8418
55 1.0 2.91876
56 3.0 4.3133
57 1.0 4.98168
58 3.0 3.83746
59 6.0 4.31393
60 3.0 4.57649
61 1.0 3.93624
62 2.0 4.31585
63 1.0 3.51784
64 1.0 4.57164
65 2.0 4.312
66 1.0 4.57528
67 3.0 4.57466
68 2.0 4.5783
69 1.0 4.57223
70 1.0 4.57467
71 1.0 3.83818
72 6.0 2.91968
73 8.0 3.52256
74 1.0 4.57344
75 1.0 4.31328
76 2.0 2.91874
77 5.0 3.52098
78 7.0 4.57587
79 1.0 4.56979
80 3.0 4.3094
81 2.0 4.97943
82 3.0 4.31263
83 3.0 4.57526
84 1.0 3.9334
85 1.0 4.57342
86 1.0 4.31133
87 1.0 3.83309
88 1.0 4.97607
89 1.0 4.57101
90 1.0 4.31005
91 2.0 3.83528
92 2.0 2.48914
93 1.0 3.83672
94 2.0 2.91969
95 2.0 3.52414
96 2.0 2.4858
97 1.0 3.83454
98 1.0 4.31199
99 2.0 3.52099
100 1.0 2.91779
101 1.0 1.5242
102 1.0 0.00386
103 1.0 1.52598
104 1.0 3.94187
105 1.0 4.58315
106 1.0 3.52887
107 3.0 4.31391
108 1.0 4.57952
109 1.0 2.92446
110 1.0 2.49474
111 2.0 1.52781
112 1.0 2.4936
113 1.0 2.92348
114 3.0 2.92063
115 3.0 2.49026
116 1.0 4.57707
117 1.0 4.58193
118 1.0 4.57464
119 1.0 4.31779
120 2.0 3.84108
121 1.0 2.92157
122 1.0 3.5257
123 1.0 2.92443
124 3.0 2.49361
125 3.0 1.52599
126 1.0 3.93764
127 1.0 4.31778
128 1.0 3.5194
129 1.0 4.57283
130 1.0 4.5771
131 1.0 4.31522
132 1.0 2.92065
133 2.0 2.49027
134 1.0 2.49362
135 1.0 0.00223
136 2.0 1.52602
137 2.0 2.91397
138 1.0 3.83526
139 1.0 2.48579
140 1.0 2.91301
141 1.0 3.51467
142 1.0 4.56919
143 1.0 4.30813
144 1.0 3.83238
145 3.0 4.31006
146 1.0 3.8353
147 1.0 2.48807
148 1.0 1.52054
149 1.0 2.48803
150 2.0 2.4914
151 1.0 2.92161
152 1.0 3.92915
153 1.0 4.97717
154 1.0 3.83308
